Feature ID,BlankSub Mean 45_T,BlankSub Mean 46_T,BlankSub Mean 47_T,BlankSub Mean 48_T,BlankSub Mean 49_T,BlankSub Mean 50_T,BlankSub Mean 51_T,BlankSub Mean 52_T,BlankSub Mean 53_T,BlankSub Mean 54_T,BlankSub Mean 55_T,BlankSub Mean 56_T,BlankSub Mean 57_T,BlankSub Mean 58_T,BlankSub Mean 59_T,BlankSub Mean 60_T
3256,639096,,237523.6667,982560,,,,112019,157409,128082.5,128281.3333,164604.3333,132585.3333,112817.5,124610.3333,121651
3454,641265.3333,,237523.6667,982712.6667,,,,91246.6667,157409,128082.5,128281.3333,164604.3333,132585.3333,112704.5,124610.3333,121278
3972,638837.3333,127439,237523.6667,981784.6667,,266870.3333,,101082,,128082.5,128895,164604.3333,132585.3333,112817.5,124610.3333,121651
2912,195742,143359,140662.6667,98584.6667,,135551,,110126.5,210756.5,209140.5,266689,249475.6667,80228.6667,206137.6667,185271,110047
3162,149770,,231624.5,,205044.3333,703649,125265.6667,126213,,,75874,48196,,,,49081
2268,259191,380511,295333.3333,359799,378563.3333,304747,372595.3333,318906.3333,250169.3333,186665.6667,234328,187043.6667,268412.6667,203766.6667,239046.6667,204908.6667
682,,,702694.6667,,,,,,,,,,,,,
1803,150276.6667,,,68119.6667,22920.3333,35428.3333,,,,,,,,,,
2884,,,,,,,,,42076.6667,,,54446.6667,,,,
1799,,,,,,,173458.6667,74648.6667,36580.3333,20709.3333,,,25581.5,31706.6667,35950.6667,
5552,,,,,,,26950,,,,,,,,,
5043,,,,,,23028,27012.6667,,,,,,,,,
915,1110482,926742,1106262,957418,1031813.333,1138678.333,781132.3333,1054150,222231.6667,220209.3333,203553.6667,238737,220924.3333,,254175.3333,208065.3333
1264,1022347,956184.6667,961479.3333,904329.6667,907492.6667,1296452,902524,679525.3333,248346,206193,213998.6667,271091.5,265787.5,,281323.3333,204866.5
858,1006960.333,1040946.333,1055336,733560.6667,968682.3333,1334356.333,1004328.333,699485.6667,165823.5,152159,147007.6667,164969.5,,,233436,
97,551533.5,,392498.8333,916728.5,304098.1667,481108.1667,242810.8333,158189.8333,,88900.1667,83095.8333,199868.1667,60126.5,70756,117287.1667,
3394,1572063.333,,410687.6667,1628640,,,,269885.3333,274412.6667,193740.3333,209104.3333,248481.6667,242802.3333,175794.3333,225761,208531.3333
3116,1570139.667,,405050.3333,1628560,233739.6667,,,261869,274412.6667,193740.3333,209104.3333,248481.6667,242802.3333,175794.3333,225761,208531.3333
4440,,48703.5,34975,58964.6667,,25699,,,,,,,,,,
3260,145259.6667,,126977,,114708.3333,,,70225,,,,,,,,
2696,295055.3334,,290602.3334,397163.6667,269103,379241.6667,,,,,,,,,,
5480,,,,,,,,,,,,,,,30286,
4644,62147,,,,,50328.3333,,,,,,,,,,
2071,,,,,,,,,,,,,123845,,,
4847,,,,,23582.6667,44506.3333,40855.6667,28636.3333,26355.6667,32377.5,32757.6667,26988.6667,47419.5,35416.5,27452.3333,30595.6667
1354,164625,,,,232060,298027,308309.3333,163783.3333,225527,183191.6667,245426.6667,213326.6667,232439.3333,254737.3333,248364.6667,207306.6667
2410,131742,145749,78190,,99036.3333,134365,126682,90714.3333,60479.6667,57061,71527.3333,50964.5,88062,78375.6667,67718.3333,72215.3333
2153,96339,131005.5,102925.6667,93755.3333,123873,99662.6667,88057.3333,105181,89388.3333,84949.6667,97293.3333,49891,119602,101974.3333,83181.3333,92698.6667
3268,980648,,261860.3333,830090.6667,146752.6667,617473.6667,,162689,159830.6667,109616.6667,126876.6667,150574.6667,142579,103086.3333,138173.3333,120495
5073,,,,,43279.6667,,,,,,,,,,,
1196,,209322.3333,201711.6667,453633,146552.6667,106853,89437.5,,361710.3333,245205.6667,76529.3333,43399.6667,,317169.3333,,211863
3276,165162,,101355,,103648.3333,,,,,,,,,,,
5689,169276.6667,,100262.5,,103643.6667,,,,,,,,,,,
4534,,,42556.3333,74429.6667,,48549.6667,,,,,,,,,,
5738,,,,,,,24533,,,,,,,,,
5590,,,,,24923.6667,,33741,,,,,,,,,
671,4791110,,,1636479.333,6102493,8946693.667,7788447.333,4684197,2818525,3020465,2411816.667,2489788,2840952,2393979.667,3082423,2246401
1315,3785679.667,,,1293039.667,4809019,7059870,6124426,3705607,2232068.667,2381160,1896996,1963060.333,2243857.333,1872038.333,2437500.333,1780109.667
4515,41078,,,,,52311,,,,,,,,,,
3793,377106.6667,,,322782.3333,,243108,,,90037.5,,,,,,,
5788,,,,,,,,,24258,18691,21200,17500,,17196.3333,20444.5,18077.5
5787,,,,,,,,,,,,,25171,,,
1888,,385593.3333,270563,978462.6667,182020.3333,171132.6667,110253,123259,471611.3333,313262.6667,95620,64516,,390948.3333,,248101
1042,,392797.6667,369803,978462.6667,277773.3333,233267.3333,106307,126157,488680,314408,93972.6667,64300,,404165.6667,,248101
3234,,,269752.6667,673193.6667,108104,142129.6667,111018.3333,241324,422075,276970.3333,101755.3333,73999,,384902.6667,,242622.5
3983,,92860.3333,210125.3333,110369.3333,135750.3333,130504.3333,110541.3333,239683.5,420620.3333,276479,101755.3333,73999,64755,383836.6667,,242504.5
2429,,,,,,,,,,,,,111906,,,
1530,,,,,,582577,,,,,,,,,,
5390,,,,,,,25181.3333,,,,,,34830.5,,,
3986,60382,,,,68016.6667,94743.6667,85078.6667,57131.3333,61122,51216,50241,33826,31279,57655.3333,55926,43136
1154,23406.5,,,,36743.3333,,481596.3333,184220.6667,85936.6667,49367.3333,34808,15785.5,62289,78801.3333,86704,
3513,27326.5,,,,41749.3333,,294290.3333,139669.6667,67715.6667,42284,27654,,51274.5,57546,67725.6667,
5121,,,,,32679,,24104.5,25277.6667,,,17972.6667,,,,,
2210,129165.3333,71275.3333,96238.6667,60907.6667,97681.6667,160301,116487.6667,79797.6667,49325.5,98206.5,126600,58410,51172.3333,,41861,53211
3333,317907,,,49849.5,183725.5,421471,,216601,122617.5,,78012.5,84527,,,,67246
5666,25427.3333,25744.5,,19134,9902,11047.3333,,,,,,,,,,
2097,,,,66347,109078.3333,74838.3333,51735.6667,103143.5,176945,148523.3333,40764,,,193096,,95861
1391,,187474,124616,293785,,92435.3333,56744.3333,,129874.3333,106432,50543,,,147021.6667,,78397.5
3529,,158441.5,126339.6667,292046.6667,57611.3333,77058.3333,,98302.5,183496.3333,132550,58828.3333,43014,,168502.6667,,122381
4367,,49578,70532.6667,60342.6667,44534.3333,52786.3333,,100534,185983,132603.6667,58210.3333,42592,,168251,,123796
2825,48098.8333,24669.1667,72833.8333,65975.5,65693.8333,83341.1667,40837.8333,44352.8333,39689.8333,2204.5,30784.8333,23603.1667,25241.5,14065.5,22458.5,8067.5
2008,,,,,77905.3333,35351,132565,59004,56577,37494.6667,33477.5,29424,45403.5,53130,36348,52937.6667
5369,,,,,,,34068.5,,,,,,,,,
4971,,,,,31493,23524,42240,19545,,,,,,,,
4732,19205.5,,,18872,52406,28532,44939.3333,44121.3333,27356.3333,23120.5,28656,32043.3333,27363.6667,34230.3333,33086.3333,33608
3834,85555.6667,,239408.5,,,178580.6667,,,,,,,,,,
5108,50310,,,96493.5,,,,,,,,,,,,
4889,39484.3333,,,30421.6667,,47712,,,,,,,,,,
1222,,,,,484593.3333,308459,,,,,,,,,63496.6667,
3637,,,,,204338.6667,148727,,,,,,,,,31066.5,
4673,,,,63126,,,,,,,,,,,,
2511,,,37111,,53333,36051.5,17439.5,,16635,,19692.5,,,,16871,22058.5
3675,,,56987,77355,41464.5,177293.3333,,,,,,,,,,
4188,84831,59510.5,50219.6667,106572.3333,29951.5,,,,79904.6667,60266.3333,36597.5,,,77607.6667,,52391
1638,197000,,59977.6667,,,112997.3333,128823.5,,,,,,,174754,,123140
561,236590,403397,,,171951.6667,193872.5,249348.5,,,9906,,,,,,
1525,87281.6667,90434,,,,57290.5,,,,,,,,,,
5674,,,,,,13758.3333,17435.3333,,12976.5,,,,20126.5,,,
1477,,,69089.3333,40384.6667,200848.3333,127356.6667,268026,133997.6667,424849.3333,62631.3333,56583.6667,74239,74927.6667,106965.6667,85978,106283.6667
786,101416.3333,,,206920.3333,1292058.333,543456.6667,1764342,1073233.667,414348,343802.6667,257927.3333,350694.3333,424937,476133.6667,406851.3333,670737
2192,,,,,49205,68039,95294,37936.3333,63787,52997.3333,65671,31884.6667,47238.6667,64864.6667,71778.3333,37288
3377,37395,,48803.6667,47252.3333,247969.6667,107534.6667,329112,246753.3333,86903.3333,72548.3333,52027.3333,74725.3333,81138.3333,92425.6667,81168.6667,134681
4466,47815.5,29362,33122,61274.6667,45196,31362.6667,143107,,109964.6667,91515,65861.6667,47123,19291.6667,75170.6667,40111,
885,,,,,504147,682564,788061.3333,320012.3333,592779,513675.3333,600871.6667,321200.3333,418327.6667,436574.3333,539156.3333,367756.3333
119,448492.5,,,,,1118770.333,,204508,,,,,,,,
2288,,16486.5,55000,54320.6667,,482654.6667,29181.5,102290.6667,66430,45594,,67979.6667,41476,55824.3333,40736,43944.5
819,1014386,,651580.6667,799858.3333,911741.3333,1511668,1099217.667,801697.3333,468475,464012.6667,367749,408375,495953.3333,397484.3333,486099,337529.6667
4208,68515.3333,,,,,54056.3333,,,,,,,,,,
3047,1276758.667,805346,987055.6667,947789.6667,1246626.333,2391211.333,1397730,1198540.333,537652.6667,536250.6667,448242.3333,472970,555010.6667,455928.3333,582163,423307.6667
3390,181736.6667,,46222.5,,41224.6667,,,34653,,,,,,,,
5532,40164,,,,,,,,,,,,,,,
4411,181790.6667,,64575.5,343700.6667,,,,,46856,,,56382.5,41743.3333,,,
3480,181643.3333,,64575.5,343700.6667,,,,,46856,,,56382.5,41743.3333,,,
4442,,,,,69716.6667,50086.6667,,,,,,,,,,
4801,,,,,,,,,,,44526.6667,,,,,
5506,29260.5,,17367,,24006.3333,26209,23386.6667,15283,13998,13055.3333,14912.5,11330,,11924.3333,15876.5,12675
5303,,,,,23643.6667,25815.3333,31828.6667,21029,24445.6667,23259,23213,,23317.5,25307,25187.3333,18706
4922,107916,,,,,70196.5,,,,,,,,,,
1836,97727.5,,114750,96280.3333,130094.3333,212748,126528.3333,57236.3333,51768,71912,91618.3333,104761.3333,107072.6667,69098.3333,150421,75972.6667
3041,,,545383,874184,,2076755.333,182057,396337.6667,483714.6667,496230.3333,724783,1013261.667,1037662.333,611704,1347734.667,602778.6667
1419,292364,266874,283369.3333,266552.3333,320117.3333,321825,305762.3333,273010,263329.6667,214957,246351,246133.3333,255256,191300.6667,257807.6667,235227.3333
3289,316542.6667,48209.5,103395,37538.5,,363811.6667,,149522.3333,48635,,,,,,,
3894,318846.3333,34809,103395,32178,,202222.6667,,159652.3333,39977,,,,,,,
1223,462158.3333,408542.3333,292025.6667,632434.6667,469474.6667,405080,319276.6667,401389,526802,414310.3333,485020,499259.6667,492017.6667,,473358,466561.3333
2601,227499.3333,125958,178529,,407336.3333,339361,186820.6667,335208,228903.6667,147293,167193.3333,,200698.5,227458.5,154704.3333,231949
3776,135643.3333,,,197705,,,,,,,,,,,,
4892,135643.3333,,,197705,,,,,,,,,,,,
5769,19818,,,,20407,,,22984.3333,,,,,,,,
743,,189578,38819,133897,258288.5,903714,54169.3333,,,,,,,,,
4538,41403,,42100,,42781.3333,65557,52466.3333,43935.3333,34305,35680.3333,35503,29279,45784.6667,37663.6667,44956,30643.6667
667,5675972.333,7552565,,4806275.333,6110229.667,7684540.333,6634262.333,6013117.333,620857,,1034267.667,,1300968,,1633268.667,911314
3455,152010,52079.5,,66049,,,,,40920.5,,,,,,,
676,7075886,6783593,7776242,4774541.333,4159111.5,3715667.5,1045402.333,,1116459.333,1123388.667,943716.3333,1378686.667,406276.6667,1192807,1033918.667,880907
770,,1044669,2894908.667,,1337044.5,,1579732.333,1153803.667,365940.5,195911.3333,181224.5,,374380,,492038.6667,154595.3333
1403,173936.6667,201310.6667,133828.3333,171431.3333,121941.6667,157049,128232,114917.6667,69148.5,53356.6667,59239,60243.6667,94464.5,77208,67101.3333,48594.3333
2194,175781.3333,227702,163647,199694.6667,176422.6667,174929.6667,161991.3333,130151.3333,117524.6667,99165,109844,93240.3333,102086.6667,104431.6667,118110.3333,91280
3443,144337.6667,,58620,,,244565.3333,,79051.6667,,,,,,,,
1119,376893.6667,425799.6667,416279,584570.6667,502727,420896,253903.3333,,528450,241683.3333,304915,336600.3333,332334.3333,,248885.6667,277104
866,1049772.333,629972,526735.6667,1358833.667,540766.6667,807957,363136.6667,276472.3333,241156.3333,,225646.6667,214223.3333,448512,167111,458941.3333,197711.3333
4257,96525.6667,,,140057,,92841,,,,,,,,,,
4146,71576.6667,,,138484.5,,,,,,,,,,,,
4796,,,,22740.5,,40081.6667,,,,,17625,23998,22215,,30650,
2039,,,,,98649.6667,,123469,94424.3333,91233,,50374.6667,,17907.5,22362,71458.6667,
2589,,,,,,1036940,,,,,,,,,,
2497,,,,64072.5,,,,,,,,,,,,
2341,87063.5,,,37289.5,,24106,23506.5,34082,,,,,21097.6667,,,
2988,,,,,,,,,,,860.6667,1368.3333,1256,,,
1014,402651.6667,522819.3333,134049,403420.6667,146981.3333,133649.3333,222354.6667,235084.3333,34479.5,,,24036.3333,36142,35865.5,,51291.5
3485,,,,,124005.6667,216669,267163,85646.6667,56776.6667,31758.6667,30101.6667,56560.3333,73255,55554,105494.6667,49334.6667
2202,89239.3333,79517.5,76317,,59871,65228,84316.6667,73992,83633.3333,82420.6667,65193,,,65757.3333,73813.6667,87121.6667
602,,,101307,,119037,,139304,100368.3333,,,,,,,,
163,506929.5,,,205213.1667,56721.8333,88143.1667,4702.5,,,1785.5,15613.8333,16629.5,13018.1667,,3520.5,5921.8333
4463,,,,,,,,65584,,,,,,,,
4324,32155,,29949,20072.6667,35293,39674.3333,40283,35854,86000.3333,73836.3333,86651,80112.3333,41875.3333,69506,75280.3333,67235.6667
5711,,,,,,,22349,,,,,,18294.5,,,
4938,,,,,,,41384,22489.5,,,,,,,,
5763,,,,,,,18011.6667,,,,,,,15973,,
4896,,,,,,34428.6667,44515.6667,,,,,,,,,
4408,,,,,,105118,19351.6667,68565.3333,,,47318,,,31310.3333,60247.3333,21517.6667
928,635807.3333,,412440.3333,427639,797095.3333,1095186.333,822890.3333,634160.3333,432271,453918.6667,371581,356162.3333,426314,366411,469728,336049.6667
1052,732757.3333,,428604.3333,556906,467341.3333,594638.6667,509490.3333,825883,558360.6667,589162.3333,357713.3333,460716.6667,554479,479805,466891.3333,442808.6667
2087,92974,99604,89163.5,95612,107787.6667,83056.3333,132782.6667,151476.3333,96104.5,,,,121959,99513.3333,102555,102139.5
2469,,,542092.6667,1158903,617150,,454033.6667,,426438.3333,274184.3333,346901,,324966,271517.5,312440.3333,292542
1936,210856,,50178.5,,64365.6667,196689.6667,42862.5,146501.6667,147131.3333,120092.6667,27025,42016.3333,104673,68539.3333,35788,77323
4788,,,,,31274.3333,,58527,64384.3333,44039.3333,,22749.3333,,,,25894,
3056,1048390.333,,,1864225.333,126186.6667,,,138288,150775.3333,116657,127847,176795.6667,129167.6667,97168.3333,132955.6667,100796.6667
4670,1386398,,,2463950.667,167562,,,190483,205750.6667,153466.3333,175547.6667,242309,170781,139688.6667,173949.6667,137627.6667
1531,,259598.5,79686,146966.3333,,112017.3333,,,,,,,,,,
3616,205982,216185.5,114293.5,322656.6667,,274249,,,,,,,,,,
2240,105726,,,61526,,,,,,,,,,,,
3880,,,,,,,,132018.6667,,,,,,,,
3999,36399,,,27390.5,70814.6667,103808.3333,148926.3333,84251.3333,55539.3333,28774.6667,,,63525,84808.6667,,119171
2165,77057.3333,106147,45236.5,,75336.5,73848.3333,60284.6667,,48948.5,60378.5,,,164002,,,
2333,83852,56616.6667,58943,523754.3333,112057.6667,108844.3333,84523.3333,,,,,,,,,
288,,215149.4167,,1727252.083,,,,,483237.75,,442725.25,310060.0833,,,484733.75,
113,912623.3333,998903,1117233.333,2687589.667,962831.6667,1277243.333,991378.3333,656175,537600.3333,625892.3333,682786,507103.3333,747109.3333,466217,578920.6667,826730.6667
521,1016846.167,705393.8333,753399.8333,1333957.833,854141.5,1140960.833,758399.5,572842.1667,526654.1667,323480.1667,411189.1667,442550.1667,425122.5,244133.5,458719.1667,455388.1667
4056,61375.3333,,,,,121797,,,,,,,,,,
3024,2429335.667,,,3947371.667,,,,147337.3333,201858.3333,106660.3333,157241.6667,210397.6667,121647.3333,91826,174658.3333,99066
3721,2417479,,,3947359.333,,,,147231,190959.3333,106667,157123,210348.6667,123048.6667,91826,175224.3333,99054
2068,164456.6667,,152309,286068.6667,,152489,42111,,,,,,,,,
1074,,508548,283388,456115.3333,,650640.6667,199114.5,116648.5,181039,,,,,,,
776,,,,,,,2267318,1242238,,,,481962.5,235486.3333,,292781.5,
4499,,,,,,,,64191.3333,,,,,,,,
5089,,,,,28618,29741,37787,15757,,14191.5,,,,,15789.5,
272,363777.5,153307.5,312729.5,470517.5,192837.5,251901.8333,342793.8333,131882.1667,568663.5,274956.8333,393315.8333,293625.1667,400578.1667,274476.1667,387604.1667,425311.5
586,191592,377208,294224,1055140,355458,255436,378298.6667,274727,447834.6667,259012,322240,254696.6667,390788.3333,240319.3333,285103.6667,330769.3333
3453,407019,172101,135667,145510,241712,405291.6667,,184226.3333,111216.5,,75717,,,,,
4412,408179,166798,126824.3333,100556.3333,240789,404258.6667,,184106.3333,111558.5,,,,,,,
2028,,,72146,,129846.6667,188900,89756,46887.3333,,,,97430,,,,
3053,136864.3333,,709960,58409.3333,592650,1833895,406079.6667,343867.6667,90363.5,,,75324,,102807.5,50296,137379
659,,,6877136,18300000,,12766666.67,1931827.667,1658933.333,1959729.667,776055.6667,,400743,235542.6667,770875,,896405
138,465704,526525.6667,,,802788.5,685755.3333,,,,,,2975329.5,1508807.667,,,2682342.5
992,469406.6667,437646,595550,568079.3333,393412,505878.3333,360955.3333,374465,424483,341340.6667,354965.6667,400820.3333,351941.6667,253896.3333,357219.6667,369543.3333
5613,,,,,,27047,24138.6667,21747,,,,,,,,
2340,43966,,,,57270,72447,73756.6667,58570,56114,46950.3333,60975,54369.6667,74579.5,63021.6667,63157.3333,52459
3611,118728,69119,83584.3333,98312.3333,89793.6667,222767,88821.6667,95606.3333,45681.6667,41497.3333,37410.3333,39015.6667,49360.6667,40811.6667,46981.3333,32286.3333
250,252234.8333,44490,135967.8333,562775.1667,259756.8333,147928.5,356228.8333,191591.5,331535.5,152985.8333,203269.5,199827.1667,290879.1667,42350.1667,289377.8333,305594.8333
5059,113835,,,136922.6667,,,,,,,,,,,,
4062,,91419.5,57352.3333,105650,58777.6667,67934.3333,,40908,30276.3333,37119,,,,45928,,38942
4051,,,,,,134327,,,,,,,,,,
2586,2753666.333,,3514976.667,4670699.333,4773892.5,5822738.333,3129170.667,2758689.667,3129137.5,,1030608.333,2963395.333,1644326.667,,,2626972.5
1748,61634.6667,,,68909,70103,209409.6667,,54470.3333,,,,23540.6667,,,,13549.5
4884,62915.3333,,,,,,,,,,,,,,,
5655,49209,26897.3333,49966.6667,51333.6667,41752.3333,,68676.6667,45290.6667,64658.3333,65823,58418.3333,61641,59895,60184.6667,55215.3333,63571
4779,49254.6667,26897.3333,49966.6667,51333.6667,41752.3333,46957,68676.6667,45623.6667,64658.3333,65823,58418.3333,61641,59895,60184.6667,55215.3333,63571
4339,,26767,49966.6667,51333.6667,41752.3333,50902.6667,71386.3333,27023,64665,65823,58418.3333,61641,69769.6667,60184.6667,51820.3333,
5309,,,,,29900.5,34845,40059,,22844,24047.5,,,26205,27984,25655,
1828,81780,,,,95075.3333,123019,138004.6667,54525.3333,146102.6667,115697.3333,125647.6667,65184.3333,85185.6667,87390,99645.6667,66112.3333
1877,80826.3333,,76778.5,37952.5,110734,159473.3333,144875,86634.6667,55622.6667,59129.6667,57200.5,51529,61953.6667,58176.5,59341.6667,47601.6667
4013,97073.3333,,70624,,80954,128719,121923.3333,81747.3333,53820.3333,57253.6667,45214,34302.6667,95791,49048.3333,55550.3333,60544.6667
449,,,,37352.1667,,,,,,,,,,,,
3452,289274.6667,,104324.5,392987.6667,,,,,,,,,,,,
1747,,,,,144399.3333,,,,,,,,,,,
1734,,112734,93506.3333,197843.6667,74933.6667,48283.6667,25693,,110111,75895.3333,30986,,,98845,,63536
4385,,59113,38272.5,69686.6667,28690,,,,18102.5,,,,,,,
5768,,,40221.3333,97227.3333,35068.6667,41364.5,,,24840,,,,,20281,,
2330,,321481,,50276.5,,276302,115419.6667,63686.3333,54881.3333,46980.3333,33371,53404.3333,44246.6667,,51237.6667,36654
2368,55880,,,25217.6667,,,,,,,,,,,,
1817,,,,,116769.6667,,47585.6667,61082,,,62947.3333,,,,21803,17230.6667
1613,1011358.667,747045.3333,934983.6667,,969227.6667,1323635,1091433,760820.5,,,,280065,,,,
897,995289.6667,877529.5,858132.6667,,854574,1274967,983652,595267.6667,290611,188024,219673.3333,,,,,
1474,227005.3333,292697,219860.3333,176347.6667,235857.3333,239375,230930.3333,179685.3333,203299,155982.6667,183387.3333,165729,187943.6667,155132.3333,194376.3333,159861.3333
3949,382777.6667,,100943.3333,458695.6667,,,,,,,,,,,,
3478,382985.3333,,100943.3333,458299.6667,,,,,,,,,,,,
2197,112125,65787,,168973.6667,69696.6667,70779.3333,58086,85910.5,72133.6667,57986.3333,49309.3333,63885.6667,67795,54235.6667,59038.3333,58444
3851,81527.6667,,47192.6667,38130.6667,158888,71673.3333,97855,111284.6667,68993.6667,40937,55487.6667,66535,73830,43621.6667,49430,56523.6667
1497,2667297.333,162075.6667,154856.3333,125437,284526.5,760479,182948.6667,165257.6667,170659.6667,125634.3333,94529,140291.3333,115466,94139.3333,101320.3333,98385.3333
1268,318903.3333,,,,,,,,,,,,,,,
720,3653943.5,,,,,,,,116962.5,,,,142335,,,
5024,,,,,,44433.6667,,,,,,,,,,
4906,,52644.5,,54263,27313,,,,34404,,,,30831.5,43095.5,,33116.5
4543,,,,,62956,,38683.6667,44115.6667,,,26351.3333,,30721,,,
5636,,,,,,,24585.5,,,,,,,,,
4924,32432.5,,,,47708,54511,48258.3333,47623.5,,,30664,33522.5,,33738,36585.3333,28882
4832,,,,,,20511.6667,22852.6667,52592.3333,23648.6667,19225.5,,,,19752.5,24757,
1138,2710311,389150.3333,368869.3333,278543,,835769.3333,643963.3333,335109.3333,436807.6667,474248.6667,352239.6667,251123,376110.3333,355960.3333,375355.3333,337548.3333
5721,,,,,,,,41194.5,,,,,,,,
4539,,,,,,79491.3333,,,,,,,,,,
1840,,,71393.5,190141.3333,,29696.5,58585.5,,,,,66071.5,,,114309,
2304,116204.6667,,,157890.6667,,103313.3333,,,,,,,,,,
3304,670583,,144679.3333,715715,,,,94524.3333,124316,,79388.3333,117568,81273,,105956.5,81167.5
3989,737155.3333,,144679.3333,715715,,,,94524.3333,124316,,79388.3333,117568,81273,,105956.5,81167.5
5359,737155.3333,,144679.3333,715715,,,,94524.3333,124316,,79388.3333,117568,81273,,105956.5,81167.5
782,1074592.667,,358045,,191753,143453,,159904,123551.6667,171051,186060,205982.3333,247975.6667,121883.3333,198729.3333,167246.6667
